|Dart   |Boomer |Bomb   |Tack   |
|Ezili  |Boomer |Sub    |Spact  |
|Ezili  |Boomer |Sub    |Engi   |
|Ezili  |Boomer |Bucc   |Ninja  |
|Ezili  |Boomer |Bucc   |Druid  |
|Ezili  |Boomer |Bucc   |Engi   |
|Ezili  |Boomer |Heli   |Druid  |
|Ezili  |Boomer |Mortar |Ninja  |
|Ezili  |Boomer |Mortar |Alch   |
|Ezili  |Boomer |Mortar |Druid  |
|Ezili  |Boomer |Mortar |Village|
|Ezili  |Boomer |Mortar |Engi   |
|Ezili  |Boomer |Wizard |Druid  |
|Ezili  |Boomer |Ninja  |Druid  |
|Ezili  |Boomer |Ninja  |Village|
|Ezili  |Boomer |Ninja  |Engi   |
|Ezili  |Boomer |Alch   |Druid  |
|Ezili  |Boomer |Alch   |Engi   |
|Ezili  |Boomer |Druid  |Spact  |
|Ezili  |Boomer |Druid  |Engi   |
|Ezili  |Boomer |Spact  |Village|
|Ezili  |Boomer |Spact  |Engi   |
|Ezili  |Bomb   |Tack   |Ice    |
|Ezili  |Bomb   |Tack   |Glue   |
|Ezili  |Bomb   |Tack   |Sniper |
|Ezili  |Bomb   |Tack   |Sub    |
|Ezili  |Bomb   |Tack   |Bucc   |
|Ezili  |Bomb   |Tack   |Ace    |
|Ezili  |Bomb   |Tack   |Heli   |
|Ezili  |Bomb   |Tack   |Mortar |
|Ezili  |Bomb   |Tack   |Wizard |
|Ezili  |Bomb   |Tack   |Ninja  |
|Ezili  |Bomb   |Tack   |Alch   |
|Ezili  |Bomb   |Tack   |Druid  |
|Ezili  |Bomb   |Tack   |Village|
|Ezili  |Bomb   |Tack   |Engi   |
|Ezili  |Bomb   |Ice    |Glue   |
|Ezili  |Bomb   |Ice    |Sniper |
|Ezili  |Bomb   |Ice    |Sub    |
|Ezili  |Bomb   |Ice    |Bucc   |
|Ezili  |Bomb   |Ice    |Ace    |
|Ezili  |Bomb   |Ice    |Mortar |
|Ezili  |Bomb   |Ice    |Super  |
|Ezili  |Bomb   |Ice    |Ninja  |
|Ezili  |Bomb   |Ice    |Alch   |
|Ezili  |Bomb   |Ice    |Druid  |
|Ezili  |Bomb   |Ice    |Spact  |
|Ezili  |Bomb   |Ice    |Village|
|Ezili  |Bomb   |Ice    |Engi   |
|Ezili  |Bomb   |Glue   |Sniper |
|Ezili  |Bomb   |Glue   |Sub    |
|Ezili  |Bomb   |Glue   |Bucc   |
|Ezili  |Bomb   |Glue   |Ace    |
|Ezili  |Bomb   |Glue   |Heli   |
|Ezili  |Bomb   |Glue   |Mortar |
|Ezili  |Bomb   |Glue   |Wizard |
|Ezili  |Bomb   |Glue   |Ninja  |
|Ezili  |Bomb   |Glue   |Alch   |
|Ezili  |Bomb   |Glue   |Druid  |
|Ezili  |Bomb   |Glue   |Village|
|Ezili  |Bomb   |Glue   |Engi   |
|Ezili  |Bomb   |Sniper |Sub    |
|Ezili  |Bomb   |Sniper |Bucc   |
|Ezili  |Bomb   |Sniper |Ace    |
|Ezili  |Bomb   |Sniper |Mortar |
|Ezili  |Bomb   |Sniper |Ninja  |
|Ezili  |Bomb   |Sniper |Alch   |
|Ezili  |Bomb   |Sniper |Druid  |
|Ezili  |Bomb   |Sniper |Spact  |
|Ezili  |Bomb   |Sniper |Village|
|Ezili  |Bomb   |Sniper |Engi   |
|Ezili  |Bomb   |Sub    |Bucc   |
|Ezili  |Bomb   |Sub    |Mortar |
|Ezili  |Bomb   |Sub    |Ninja  |
|Ezili  |Bomb   |Sub    |Alch   |
|Ezili  |Bomb   |Sub    |Druid  |
|Ezili  |Bomb   |Sub    |Spact  |
|Ezili  |Bomb   |Sub    |Engi   |
|Ezili  |Bomb   |Bucc   |Ninja  |
|Ezili  |Bomb   |Bucc   |Druid  |
|Ezili  |Bomb   |Bucc   |Engi   |
|Ezili  |Bomb   |Ace    |Mortar |
|Ezili  |Bomb   |Ace    |Super  |
|Ezili  |Bomb   |Ace    |Ninja  |
|Ezili  |Bomb   |Ace    |Spact  |
|Ezili  |Bomb   |Ace    |Village|
|Ezili  |Bomb   |Heli   |Druid  |
|Ezili  |Bomb   |Mortar |Ninja  |
|Ezili  |Bomb   |Mortar |Alch   |
|Ezili  |Bomb   |Mortar |Druid  |
|Ezili  |Bomb   |Mortar |Spact  |
|Ezili  |Bomb   |Mortar |Village|
|Ezili  |Bomb   |Mortar |Engi   |
|Ezili  |Bomb   |Wizard |Alch   |
|Ezili  |Bomb   |Wizard |Druid  |
|Ezili  |Bomb   |Super  |Alch   |
|Ezili  |Bomb   |Super  |Druid  |
|Ezili  |Bomb   |Super  |Spact  |
|Ezili  |Bomb   |Super  |Village|
|Ezili  |Bomb   |Ninja  |Druid  |
|Ezili  |Bomb   |Ninja  |Engi   |
|Ezili  |Bomb   |Alch   |Druid  |
|Ezili  |Bomb   |Alch   |Village|
|Ezili  |Bomb   |Alch   |Engi   |
|Ezili  |Bomb   |Druid  |Spact  |
|Ezili  |Bomb   |Druid  |Village|
|Ezili  |Bomb   |Druid  |Engi   |
|Ezili  |Bomb   |Spact  |Village|
|Ezili  |Bomb   |Spact  |Engi   |
|Ezili  |Bomb   |Village|Engi   |
|Ezili  |Tack   |Ice    |Glue   |
|Ezili  |Tack   |Ice    |Sniper |
|Ezili  |Tack   |Ice    |Sub    |
|Ezili  |Tack   |Ice    |Bucc   |
|Ezili  |Tack   |Ice    |Ace    |
|Ezili  |Tack   |Ice    |Mortar |
|Ezili  |Tack   |Ice    |Ninja  |
|Ezili  |Tack   |Ice    |Alch   |
|Ezili  |Tack   |Ice    |Druid  |
|Ezili  |Tack   |Ice    |Engi   |
|Ezili  |Tack   |Glue   |Sniper |
|Ezili  |Tack   |Glue   |Sub    |
|Ezili  |Tack   |Glue   |Bucc   |
|Ezili  |Tack   |Glue   |Ace    |
|Ezili  |Tack   |Glue   |Heli   |
|Ezili  |Tack   |Glue   |Mortar |
|Ezili  |Tack   |Glue   |Ninja  |
|Ezili  |Tack   |Glue   |Alch   |
|Ezili  |Tack   |Glue   |Druid  |
|Ezili  |Tack   |Glue   |Engi   |
|Ezili  |Tack   |Sniper |Sub    |
|Ezili  |Tack   |Sniper |Bucc   |
|Ezili  |Tack   |Sniper |Ace    |
|Ezili  |Tack   |Sniper |Mortar |
|Ezili  |Tack   |Sniper |Wizard |
|Ezili  |Tack   |Sniper |Ninja  |
|Ezili  |Tack   |Sniper |Alch   |
|Ezili  |Tack   |Sniper |Druid  |
|Ezili  |Tack   |Sniper |Village|
|Ezili  |Tack   |Sniper |Engi   |
|Ezili  |Tack   |Sub    |Bucc   |
|Ezili  |Tack   |Sub    |Ace    |
|Ezili  |Tack   |Sub    |Ninja  |
|Ezili  |Tack   |Sub    |Druid  |
|Ezili  |Tack   |Sub    |Engi   |
|Ezili  |Tack   |Bucc   |Ninja  |
|Ezili  |Tack   |Bucc   |Druid  |
|Ezili  |Tack   |Bucc   |Engi   |
|Ezili  |Tack   |Ace    |Ninja  |
|Ezili  |Tack   |Heli   |Druid  |
|Ezili  |Tack   |Mortar |Ninja  |
|Ezili  |Tack   |Mortar |Alch   |
|Ezili  |Tack   |Mortar |Druid  |
|Ezili  |Tack   |Mortar |Village|
|Ezili  |Tack   |Mortar |Engi   |
|Ezili  |Tack   |Wizard |Druid  |
|Ezili  |Tack   |Wizard |Engi   |
|Ezili  |Tack   |Ninja  |Druid  |
|Ezili  |Tack   |Ninja  |Engi   |
|Ezili  |Tack   |Alch   |Druid  |
|Ezili  |Tack   |Alch   |Engi   |
|Ezili  |Tack   |Druid  |Village|
|Ezili  |Tack   |Druid  |Engi   |
|Ezili  |Tack   |Village|Engi   |
|Ezili  |Ice    |Glue   |Sniper |
|Ezili  |Ice    |Glue   |Sub    |
|Ezili  |Ice    |Glue   |Bucc   |
|Ezili  |Ice    |Glue   |Ace    |
|Ezili  |Ice    |Glue   |Mortar |
|Ezili  |Ice    |Glue   |Ninja  |
|Ezili  |Ice    |Glue   |Alch   |
|Ezili  |Ice    |Glue   |Druid  |
|Ezili  |Ice    |Glue   |Village|
|Ezili  |Ice    |Glue   |Engi   |
|Ezili  |Ice    |Sniper |Sub    |
|Ezili  |Ice    |Sniper |Bucc   |
|Ezili  |Ice    |Sniper |Ace    |
|Ezili  |Ice    |Sniper |Mortar |
|Ezili  |Ice    |Sniper |Ninja  |
|Ezili  |Ice    |Sniper |Alch   |
|Ezili  |Ice    |Sniper |Druid  |
|Ezili  |Ice    |Sniper |Spact  |
|Ezili  |Ice    |Sniper |Village|
|Ezili  |Ice    |Sniper |Engi   |
|Ezili  |Ice    |Sub    |Bucc   |
|Ezili  |Ice    |Sub    |Ace    |
|Ezili  |Ice    |Sub    |Mortar |
|Ezili  |Ice    |Sub    |Ninja  |
|Ezili  |Ice    |Sub    |Alch   |
|Ezili  |Ice    |Sub    |Druid  |
|Ezili  |Ice    |Sub    |Spact  |
|Ezili  |Ice    |Sub    |Village|
|Ezili  |Ice    |Sub    |Engi   |
|Ezili  |Ice    |Bucc   |Ninja  |
|Ezili  |Ice    |Bucc   |Druid  |
|Ezili  |Ice    |Bucc   |Spact  |
|Ezili  |Ice    |Bucc   |Engi   |
|Ezili  |Ice    |Ace    |Spact  |
|Ezili  |Ice    |Ace    |Village|
|Ezili  |Ice    |Mortar |Ninja  |
|Ezili  |Ice    |Mortar |Alch   |
|Ezili  |Ice    |Mortar |Druid  |
|Ezili  |Ice    |Mortar |Spact  |
|Ezili  |Ice    |Mortar |Village|
|Ezili  |Ice    |Mortar |Engi   |
|Ezili  |Ice    |Super  |Alch   |
|Ezili  |Ice    |Super  |Druid  |
|Ezili  |Ice    |Super  |Spact  |
|Ezili  |Ice    |Super  |Village|
|Ezili  |Ice    |Ninja  |Druid  |
|Ezili  |Ice    |Ninja  |Spact  |
|Ezili  |Ice    |Ninja  |Village|
|Ezili  |Ice    |Ninja  |Engi   |
|Ezili  |Ice    |Alch   |Druid  |
|Ezili  |Ice    |Alch   |Spact  |
|Ezili  |Ice    |Alch   |Village|
|Ezili  |Ice    |Alch   |Engi   |
|Ezili  |Ice    |Druid  |Spact  |
|Ezili  |Ice    |Druid  |Village|
|Ezili  |Ice    |Druid  |Engi   |
|Ezili  |Ice    |Spact  |Village|
|Ezili  |Ice    |Spact  |Engi   |
|Ezili  |Ice    |Village|Engi   |
|Ezili  |Glue   |Sniper |Sub    |
|Ezili  |Glue   |Sniper |Bucc   |
|Ezili  |Glue   |Sniper |Ace    |
|Ezili  |Glue   |Sniper |Mortar |
|Ezili  |Glue   |Sniper |Ninja  |
|Ezili  |Glue   |Sniper |Alch   |
|Ezili  |Glue   |Sniper |Druid  |
|Ezili  |Glue   |Sniper |Village|
|Ezili  |Glue   |Sniper |Engi   |
|Ezili  |Glue   |Sub    |Bucc   |
|Ezili  |Glue   |Sub    |Ninja  |
|Ezili  |Glue   |Sub    |Alch   |
|Ezili  |Glue   |Sub    |Druid  |
|Ezili  |Glue   |Sub    |Engi   |
|Ezili  |Glue   |Bucc   |Ninja  |
|Ezili  |Glue   |Bucc   |Druid  |
|Ezili  |Glue   |Bucc   |Engi   |
|Ezili  |Glue   |Ace    |Mortar |
|Ezili  |Glue   |Heli   |Druid  |
|Ezili  |Glue   |Mortar |Alch   |
|Ezili  |Glue   |Mortar |Druid  |
|Ezili  |Glue   |Mortar |Village|
|Ezili  |Glue   |Mortar |Engi   |
|Ezili  |Glue   |Wizard |Alch   |
|Ezili  |Glue   |Ninja  |Druid  |
|Ezili  |Glue   |Ninja  |Engi   |
|Ezili  |Glue   |Alch   |Druid  |
|Ezili  |Glue   |Alch   |Village|
|Ezili  |Glue   |Alch   |Engi   |
|Ezili  |Glue   |Druid  |Engi   |
|Ezili  |Glue   |Village|Engi   |
|Ezili  |Sniper |Sub    |Bucc   |
|Ezili  |Sniper |Sub    |Ace    |
|Ezili  |Sniper |Sub    |Mortar |
|Ezili  |Sniper |Sub    |Wizard |
|Ezili  |Sniper |Sub    |Ninja  |
|Ezili  |Sniper |Sub    |Alch   |
|Ezili  |Sniper |Sub    |Druid  |
|Ezili  |Sniper |Sub    |Spact  |
|Ezili  |Sniper |Sub    |Village|
|Ezili  |Sniper |Sub    |Engi   |
|Ezili  |Sniper |Bucc   |Ninja  |
|Ezili  |Sniper |Bucc   |Druid  |
|Ezili  |Sniper |Bucc   |Spact  |
|Ezili  |Sniper |Bucc   |Engi   |
|Ezili  |Sniper |Ace    |Mortar |
|Ezili  |Sniper |Ace    |Ninja  |
|Ezili  |Sniper |Ace    |Spact  |
|Ezili  |Sniper |Ace    |Village|
|Ezili  |Sniper |Mortar |Ninja  |
|Ezili  |Sniper |Mortar |Alch   |
|Ezili  |Sniper |Mortar |Druid  |
|Ezili  |Sniper |Mortar |Spact  |
|Ezili  |Sniper |Mortar |Village|
|Ezili  |Sniper |Mortar |Engi   |
|Ezili  |Sniper |Wizard |Druid  |
|Ezili  |Sniper |Ninja  |Druid  |
|Ezili  |Sniper |Ninja  |Spact  |
|Ezili  |Sniper |Ninja  |Village|
|Ezili  |Sniper |Ninja  |Engi   |
|Ezili  |Sniper |Alch   |Druid  |
|Ezili  |Sniper |Alch   |Spact  |
|Ezili  |Sniper |Alch   |Village|
|Ezili  |Sniper |Alch   |Engi   |
|Ezili  |Sniper |Druid  |Spact  |
|Ezili  |Sniper |Druid  |Village|
|Ezili  |Sniper |Druid  |Engi   |
|Ezili  |Sniper |Spact  |Village|
|Ezili  |Sniper |Spact  |Engi   |
|Ezili  |Sniper |Village|Engi   |
|Ezili  |Sub    |Bucc   |Ninja  |
|Ezili  |Sub    |Bucc   |Druid  |
|Ezili  |Sub    |Bucc   |Spact  |
|Ezili  |Sub    |Bucc   |Engi   |
|Ezili  |Sub    |Mortar |Ninja  |
|Ezili  |Sub    |Mortar |Druid  |
|Ezili  |Sub    |Mortar |Spact  |
|Ezili  |Sub    |Mortar |Engi   |
|Ezili  |Sub    |Ninja  |Druid  |
|Ezili  |Sub    |Ninja  |Spact  |
|Ezili  |Sub    |Ninja  |Village|
|Ezili  |Sub    |Ninja  |Engi   |
|Ezili  |Sub    |Alch   |Druid  |
|Ezili  |Sub    |Alch   |Village|
|Ezili  |Sub    |Alch   |Engi   |
|Ezili  |Sub    |Druid  |Spact  |
|Ezili  |Sub    |Druid  |Village|
|Ezili  |Sub    |Druid  |Engi   |
|Ezili  |Sub    |Spact  |Village|
|Ezili  |Sub    |Spact  |Engi   |
|Ezili  |Sub    |Village|Engi   |
|Ezili  |Bucc   |Ninja  |Druid  |
|Ezili  |Bucc   |Ninja  |Spact  |
|Ezili  |Bucc   |Ninja  |Engi   |
|Ezili  |Bucc   |Druid  |Engi   |
|Ezili  |Bucc   |Spact  |Engi   |
|Ezili  |Ace    |Mortar |Ninja  |
|Ezili  |Ace    |Mortar |Spact  |
|Ezili  |Ace    |Mortar |Village|
|Ezili  |Ace    |Super  |Spact  |
|Ezili  |Ace    |Super  |Village|
|Ezili  |Ace    |Ninja  |Village|
|Ezili  |Ace    |Spact  |Village|
|Ezili  |Mortar |Ninja  |Druid  |
|Ezili  |Mortar |Ninja  |Village|
|Ezili  |Mortar |Ninja  |Engi   |
|Ezili  |Mortar |Alch   |Druid  |
|Ezili  |Mortar |Alch   |Village|
|Ezili  |Mortar |Alch   |Engi   |
|Ezili  |Mortar |Druid  |Spact  |
|Ezili  |Mortar |Druid  |Village|
|Ezili  |Mortar |Druid  |Engi   |
|Ezili  |Mortar |Spact  |Village|
|Ezili  |Mortar |Spact  |Engi   |
|Ezili  |Mortar |Village|Engi   |
|Ezili  |Wizard |Alch   |Engi   |
|Ezili  |Wizard |Druid  |Engi   |
|Ezili  |Super  |Alch   |Druid  |
|Ezili  |Super  |Alch   |Village|
|Ezili  |Super  |Alch   |Engi   |
|Ezili  |Super  |Druid  |Village|
|Ezili  |Super  |Druid  |Engi   |
|Ezili  |Super  |Spact  |Village|
|Ezili  |Ninja  |Druid  |Spact  |
|Ezili  |Ninja  |Druid  |Village|
|Ezili  |Ninja  |Druid  |Engi   |
|Ezili  |Ninja  |Spact  |Village|
|Ezili  |Ninja  |Spact  |Engi   |
|Ezili  |Ninja  |Village|Engi   |
|Ezili  |Alch   |Druid  |Village|
|Ezili  |Alch   |Druid  |Engi   |
|Ezili  |Alch   |Spact  |Village|
|Ezili  |Alch   |Spact  |Engi   |
|Ezili  |Alch   |Village|Engi   |
|Ezili  |Druid  |Spact  |Village|
|Ezili  |Druid  |Spact  |Engi   |
|Ezili  |Druid  |Village|Engi   |
|Ezili  |Spact  |Village|Engi   |
|Adora  |Dart   |Boomer |Bomb   |
|Adora  |Dart   |Boomer |Tack   |
|Adora  |Dart   |Boomer |Ice    |
|Adora  |Dart   |Boomer |Glue   |
|Adora  |Dart   |Boomer |Sniper |
|Adora  |Dart   |Boomer |Sub    |
|Adora  |Dart   |Boomer |Bucc   |
|Adora  |Dart   |Boomer |Heli   |
|Adora  |Dart   |Boomer |Ninja  |
|Adora  |Dart   |Boomer |Alch   |
|Adora  |Dart   |Boomer |Druid  |
|Adora  |Dart   |Boomer |Engi   |
|Adora  |Dart   |Bomb   |Boomer |
|Adora  |Dart   |Bomb   |Tack   |
|Adora  |Dart   |Bomb   |Ice    |
|Adora  |Dart   |Bomb   |Glue   |
|Adora  |Dart   |Bomb   |Sniper |
|Adora  |Dart   |Bomb   |Sub    |
|Adora  |Dart   |Bomb   |Bucc   |
|Adora  |Dart   |Bomb   |Ace    |
|Adora  |Dart   |Bomb   |Heli   |
|Adora  |Dart   |Bomb   |Mortar |
|Adora  |Dart   |Bomb   |Ninja  |
|Adora  |Dart   |Bomb   |Alch   |
|Adora  |Dart   |Bomb   |Druid  |
|Adora  |Dart   |Bomb   |Spact  |
|Adora  |Dart   |Bomb   |Engi   |
|Adora  |Dart   |Tack   |Boomer |
|Adora  |Dart   |Tack   |Bomb   |
|Adora  |Dart   |Tack   |Ice    |
|Adora  |Dart   |Tack   |Glue   |
|Adora  |Dart   |Tack   |Sniper |
|Adora  |Dart   |Tack   |Sub    |
|Adora  |Dart   |Tack   |Bucc   |
|Adora  |Dart   |Tack   |Ace    |
|Adora  |Dart   |Tack   |Heli   |
|Adora  |Dart   |Tack   |Ninja  |
|Adora  |Dart   |Tack   |Alch   |
|Adora  |Dart   |Tack   |Druid  |
|Adora  |Dart   |Tack   |Engi   |
|Adora  |Dart   |Ice    |Boomer |
|Adora  |Dart   |Ice    |Bomb   |
|Adora  |Dart   |Ice    |Tack   |
|Adora  |Dart   |Ice    |Glue   |
|Adora  |Dart   |Ice    |Sniper |
|Adora  |Dart   |Ice    |Sub    |
|Adora  |Dart   |Ice    |Bucc   |
|Adora  |Dart   |Ice    |Ace    |
|Adora  |Dart   |Ice    |Mortar |
|Adora  |Dart   |Ice    |Ninja  |
|Adora  |Dart   |Ice    |Alch   |
|Adora  |Dart   |Ice    |Druid  |
|Adora  |Dart   |Ice    |Spact  |
|Adora  |Dart   |Ice    |Engi   |
|Adora  |Dart   |Glue   |Boomer |
|Adora  |Dart   |Glue   |Bomb   |
|Adora  |Dart   |Glue   |Tack   |
|Adora  |Dart   |Glue   |Ice    |
|Adora  |Dart   |Glue   |Sniper |
|Adora  |Dart   |Glue   |Sub    |
|Adora  |Dart   |Glue   |Bucc   |
|Adora  |Dart   |Glue   |Ace    |
|Adora  |Dart   |Glue   |Heli   |
|Adora  |Dart   |Glue   |Mortar |
|Adora  |Dart   |Glue   |Ninja  |
|Adora  |Dart   |Glue   |Alch   |
|Adora  |Dart   |Glue   |Druid  |
|Adora  |Dart   |Glue   |Spact  |
|Adora  |Dart   |Glue   |Village|
|Adora  |Dart   |Glue   |Engi   |
|Adora  |Dart   |Sniper |Boomer |
|Adora  |Dart   |Sniper |Bomb   |
|Adora  |Dart   |Sniper |Tack   |
|Adora  |Dart   |Sniper |Ice    |
|Adora  |Dart   |Sniper |Glue   |
|Adora  |Dart   |Sniper |Sub    |
|Adora  |Dart   |Sniper |Bucc   |
|Adora  |Dart   |Sniper |Ace    |
|Adora  |Dart   |Sniper |Mortar |
|Adora  |Dart   |Sniper |Ninja  |
|Adora  |Dart   |Sniper |Alch   |
|Adora  |Dart   |Sniper |Druid  |
|Adora  |Dart   |Sniper |Spact  |
|Adora  |Dart   |Sniper |Village|
|Adora  |Dart   |Sniper |Engi   |
|Adora  |Dart   |Sub    |Boomer |
|Adora  |Dart   |Sub    |Bomb   |
|Adora  |Dart   |Sub    |Tack   |
|Adora  |Dart   |Sub    |Ice    |
|Adora  |Dart   |Sub    |Glue   |
|Adora  |Dart   |Sub    |Sniper |
|Adora  |Dart   |Sub    |Bucc   |
|Adora  |Dart   |Sub    |Mortar |
|Adora  |Dart   |Sub    |Ninja  |
|Adora  |Dart   |Sub    |Alch   |
|Adora  |Dart   |Sub    |Druid  |
|Adora  |Dart   |Sub    |Spact  |
|Adora  |Dart   |Sub    |Village|
|Adora  |Dart   |Sub    |Engi   |
|Adora  |Dart   |Bucc   |Boomer |
|Adora  |Dart   |Bucc   |Bomb   |
|Adora  |Dart   |Bucc   |Tack   |
|Adora  |Dart   |Bucc   |Ice    |
|Adora  |Dart   |Bucc   |Glue   |
|Adora  |Dart   |Bucc   |Sniper |
|Adora  |Dart   |Bucc   |Sub    |
|Adora  |Dart   |Bucc   |Heli   |
|Adora  |Dart   |Bucc   |Ninja  |
|Adora  |Dart   |Bucc   |Alch   |
|Adora  |Dart   |Bucc   |Druid  |
|Adora  |Dart   |Bucc   |Spact  |
|Adora  |Dart   |Bucc   |Village|
|Adora  |Dart   |Bucc   |Engi   |
|Adora  |Dart   |Ace    |Bomb   |
|Adora  |Dart   |Ace    |Tack   |
|Adora  |Dart   |Ace    |Ice    |
|Adora  |Dart   |Ace    |Glue   |
|Adora  |Dart   |Ace    |Sniper |
|Adora  |Dart   |Ace    |Ninja  |
|Adora  |Dart   |Ace    |Druid  |
|Adora  |Dart   |Heli   |Boomer |
|Adora  |Dart   |Heli   |Bomb   |
|Adora  |Dart   |Heli   |Tack   |
|Adora  |Dart   |Heli   |Glue   |
|Adora  |Dart   |Heli   |Bucc   |
|Adora  |Dart   |Heli   |Druid  |
|Adora  |Dart   |Mortar |Bomb   |
|Adora  |Dart   |Mortar |Ice    |
|Adora  |Dart   |Mortar |Glue   |
|Adora  |Dart   |Mortar |Sniper |
|Adora  |Dart   |Mortar |Sub    |
|Adora  |Dart   |Mortar |Ninja  |
|Adora  |Dart   |Mortar |Druid  |
|Adora  |Dart   |Mortar |Village|
|Adora  |Dart   |Mortar |Engi   |
|Adora  |Dart   |Super  |Village|
|Adora  |Dart   |Ninja  |Boomer |
|Adora  |Dart   |Ninja  |Bomb   |
|Adora  |Dart   |Ninja  |Tack   |
|Adora  |Dart   |Ninja  |Ice    |
|Adora  |Dart   |Ninja  |Glue   |
|Adora  |Dart   |Ninja  |Sniper |
|Adora  |Dart   |Ninja  |Sub    |
|Adora  |Dart   |Ninja  |Bucc   |
|Adora  |Dart   |Ninja  |Ace    |
|Adora  |Dart   |Ninja  |Mortar |
|Adora  |Dart   |Ninja  |Druid  |
|Adora  |Dart   |Ninja  |Spact  |
|Adora  |Dart   |Ninja  |Village|
|Adora  |Dart   |Ninja  |Engi   |
|Adora  |Dart   |Alch   |Boomer |
|Adora  |Dart   |Alch   |Bomb   |
|Adora  |Dart   |Alch   |Tack   |
|Adora  |Dart   |Alch   |Ice    |
|Adora  |Dart   |Alch   |Glue   |
|Adora  |Dart   |Alch   |Sniper |
|Adora  |Dart   |Alch   |Sub    |
|Adora  |Dart   |Alch   |Bucc   |
|Adora  |Dart   |Alch   |Druid  |
|Adora  |Dart   |Alch   |Spact  |
|Adora  |Dart   |Alch   |Village|
|Adora  |Dart   |Alch   |Engi   |
|Adora  |Dart   |Druid  |Boomer |
|Adora  |Dart   |Druid  |Bomb   |
|Adora  |Dart   |Druid  |Tack   |
|Adora  |Dart   |Druid  |Ice    |
|Adora  |Dart   |Druid  |Glue   |
|Adora  |Dart   |Druid  |Sniper |
|Adora  |Dart   |Druid  |Sub    |
|Adora  |Dart   |Druid  |Bucc   |
|Adora  |Dart   |Druid  |Ace    |
|Adora  |Dart   |Druid  |Heli   |
|Adora  |Dart   |Druid  |Mortar |
|Adora  |Dart   |Druid  |Ninja  |
|Adora  |Dart   |Druid  |Alch   |
|Adora  |Dart   |Druid  |Spact  |
|Adora  |Dart   |Druid  |Village|
|Adora  |Dart   |Druid  |Engi   |
|Adora  |Dart   |Spact  |Bomb   |
|Adora  |Dart   |Spact  |Ice    |
|Adora  |Dart   |Spact  |Glue   |
|Adora  |Dart   |Spact  |Sniper |
|Adora  |Dart   |Spact  |Sub    |
|Adora  |Dart   |Spact  |Bucc   |
|Adora  |Dart   |Spact  |Ninja  |
|Adora  |Dart   |Spact  |Alch   |
|Adora  |Dart   |Spact  |Druid  |
|Adora  |Dart   |Spact  |Engi   |
|Adora  |Dart   |Village|Glue   |
|Adora  |Dart   |Village|Sniper |
|Adora  |Dart   |Village|Sub    |
|Adora  |Dart   |Village|Bucc   |
|Adora  |Dart   |Village|Mortar |
|Adora  |Dart   |Village|Super  |
|Adora  |Dart   |Village|Ninja  |
|Adora  |Dart   |Village|Alch   |
|Adora  |Dart   |Village|Druid  |
|Adora  |Dart   |Village|Engi   |
|Adora  |Dart   |Engi   |Boomer |
|Adora  |Dart   |Engi   |Bomb   |
|Adora  |Dart   |Engi   |Tack   |
|Adora  |Dart   |Engi   |Ice    |
|Adora  |Dart   |Engi   |Glue   |
|Adora  |Dart   |Engi   |Sniper |
|Adora  |Dart   |Engi   |Sub    |
|Adora  |Dart   |Engi   |Bucc   |
|Adora  |Dart   |Engi   |Mortar |
|Adora  |Dart   |Engi   |Ninja  |
|Adora  |Dart   |Engi   |Alch   |
|Adora  |Dart   |Engi   |Druid  |
|Adora  |Dart   |Engi   |Spact  |
|Adora  |Dart   |Engi   |Village|
|Adora  |Boomer |Dart   |Bomb   |
|Adora  |Boomer |Dart   |Tack   |
|Adora  |Boomer |Dart   |Ice    |
|Adora  |Boomer |Dart   |Glue   |
|Adora  |Boomer |Dart   |Sniper |
|Adora  |Boomer |Dart   |Sub    |
|Adora  |Boomer |Dart   |Bucc   |
|Adora  |Boomer |Dart   |Heli   |
|Adora  |Boomer |Dart   |Ninja  |
|Adora  |Boomer |Dart   |Alch   |
|Adora  |Boomer |Dart   |Druid  |
|Adora  |Boomer |Dart   |Engi   |
|Adora  |Boomer |Bomb   |Dart   |
|Adora  |Boomer |Bomb   |Tack   |
|Adora  |Boomer |Bomb   |Ice    |
|Adora  |Boomer |Bomb   |Glue   |
|Adora  |Boomer |Bomb   |Sniper |
|Adora  |Boomer |Bomb   |Sub    |
|Adora  |Boomer |Bomb   |Bucc   |
|Adora  |Boomer |Bomb   |Ace    |
|Adora  |Boomer |Bomb   |Heli   |
|Adora  |Boomer |Bomb   |Mortar |
|Adora  |Boomer |Bomb   |Wizard |
|Adora  |Boomer |Bomb   |Super  |
|Adora  |Boomer |Bomb   |Ninja  |
|Adora  |Boomer |Bomb   |Alch   |
|Adora  |Boomer |Bomb   |Druid  |
|Adora  |Boomer |Bomb   |Spact  |
|Adora  |Boomer |Bomb   |Engi   |
|Adora  |Boomer |Tack   |Dart   |
|Adora  |Boomer |Tack   |Bomb   |
|Adora  |Boomer |Tack   |Ice    |
|Adora  |Boomer |Tack   |Glue   |
|Adora  |Boomer |Tack   |Sniper |
|Adora  |Boomer |Tack   |Sub    |
|Adora  |Boomer |Tack   |Bucc   |
|Adora  |Boomer |Tack   |Ace    |
|Adora  |Boomer |Tack   |Heli   |
|Adora  |Boomer |Tack   |Mortar |
|Adora  |Boomer |Tack   |Super  |
|Adora  |Boomer |Tack   |Ninja  |
