|Ezili  |Ninja  |Alch   |Engi   |
|Boomer |Tack   |Mortar |Village|kernnpop|LZPCDOE|N
|Boomer |Tack   |Sniper |Village|kernnpop|LZPCDOE|N
|Boomer |Tack   |Ice    |Village|kernnpop|LZPCDOE|N
|Boomer |Bomb   |Tack   |Village|kernnpop|LZPCDOE|N
|Gwen   |Boomer |Sub    |Village|ILiekFishes|MZPCRSF|N
|Obyn   |Bucc   |Alch   |Druid  |210577|SZPCLBF|N
|Ace    |Alch   |Village|Engi   |Overeasybacon|WZPSHBU|N
|Ezili  |Dart   |Bomb   |Village|kernnpop|SZPSVOX|N
|Ben    |Dart   |Bomb   |Village|kernnpop|SZPSVOX|N
|Church |Dart   |Bomb   |Village|kernnpop|SZPSVOX|N
|Pat    |Dart   |Bomb   |Village|kernnpop|SZPSVOX|N
|Obyn   |Dart   |Bomb   |Village|kernnpop|SZPSVOX|N
|Striker|Dart   |Bomb   |Village|kernnpop|SZPSVOX|N
|Gwen   |Dart   |Bomb   |Village|kernnpop|SZPSVOX|N
|Quincy |Dart   |Bomb   |Village|kernnpop|SZPSVOX|N
|Dart   |Bomb   |Village|Engi   |kernnpop|SZPSVOX|N
|Dart   |Bomb   |Druid  |Village|kernnpop|SZPSVOX|N
|Dart   |Bomb   |Alch   |Village|kernnpop|SZPSVOX|N
|Dart   |Bomb   |Super  |Village|kernnpop|SZPSVOX|N
|Dart   |Bomb   |Mortar |Village|kernnpop|SZPSVOX|N
|Dart   |Bomb   |Sniper |Village|kernnpop|SZPSVOX|N
|Dart   |Bomb   |Glue   |Village|kernnpop|SZPSVOX|N
|Dart   |Bomb   |Ice    |Village|kernnpop|SZPSVOX|N
|Ezili  |Dart   |Mortar |Alch   |AIGP2304|DZPSWOW|N
|Ben    |Dart   |Mortar |Alch   |AIGP2304|DZPSWOW|N
|Pat    |Dart   |Mortar |Alch   |AIGP2304|DZPSWOW|N
|Striker|Dart   |Mortar |Alch   |AIGP2304|DZPSWOW|N
|Gwen   |Dart   |Mortar |Alch   |AIGP2304|DZPSWOW|N
|Dart   |Mortar |Alch   |Engi   |AIGP2304|DZPSWOW|N
|Dart   |Mortar |Alch   |Village|AIGP2304|DZPSWOW|N
|Dart   |Mortar |Alch   |Druid  |AIGP2304|DZPSWOW|N
|Dart   |Sniper |Mortar |Alch   |AIGP2304|DZPSWOW|N
|Dart   |Glue   |Mortar |Alch   |AIGP2304|DZPSWOW|N
|Dart   |Ice    |Mortar |Alch   |AIGP2304|DZPSWOW|N
|Dart   |Tack   |Mortar |Alch   |AIGP2304|DZPSWOW|N
|Dart   |Bomb   |Mortar |Alch   |AIGP2304|DZPSWOW|N
|Dart   |Boomer |Glue   |Spac   |Folup666|WZPSSSS|N
|Striker|Boomer |Sub    |Alch   |Natethesnake|YZPDCBC|N
|Ezili  |Boomer |Sub    |Alch   |Natethesnake|UZPDCYK|N
|Ben    |Boomer |Sub    |Alch   |Natethesnake|UZPDCYK|N
|Church |Boomer |Sub    |Alch   |Natethesnake|UZPDCYK|N
|Pat    |Boomer |Sub    |Alch   |Natethesnake|UZPDCYK|N
|Gwen   |Boomer |Sub    |Alch   |Natethesnake|UZPDCYK|N
|Boomer |Sub    |Alch   |Engi   |Natethesnake|UZPDCYK|N
|Boomer |Sub    |Alch   |Village|Natethesnake|UZPDCYK|N
|Boomer |Sub    |Alch   |Druid  |Natethesnake|UZPDCYK|N
|Boomer |Sniper |Sub    |Alch   |Natethesnake|UZPDCYK|N
|Boomer |Glue   |Sub    |Alch   |Natethesnake|UZPDCYK|N
|Boomer |Ice    |Sub    |Alch   |Natethesnake|UZPDCYK|N
|Boomer |Tack   |Sub    |Alch   |Natethesnake|UZPDCYK|N
|Boomer |Bomb   |Sub    |Alch   |Natethesnake|UZPDCYK|N
|Dart   |Boomer |Sub    |Alch   |Natethesnake|UZPDCYK|N
|Quincy |Dart   |Alch   |Engi   |Char|PZPEXKG|N
|Quincy |Dart   |Sniper |Alch   |Char|PZPEXKG|N
|Quincy |Dart   |Glue   |Alch   |Char|PZPEXKG|N
|Quincy |Dart   |Ice    |Alch   |Char|PZPEXKG|N
|Quincy |Dart   |Bomb   |Alch   |Char|PZPEXKG|N
|Boomer |Ice    |Ninja  |Village|Gavo38322|HZPECKP|N
|Ben    |Dart   |Glue   |Super  |ILiekFishes|DZPECVW|N
|Striker|Dart   |Glue   |Super  |ILiekFishes|DZPECVW|N
|Dart   |Glue   |Super  |Engi   |ILiekFishes|DZPECVW|N
|Dart   |Glue   |Super  |Druid  |ILiekFishes|DZPECVW|N
|Dart   |Tack   |Glue   |Super  |ILiekFishes|DZPECVW|N
|Dart   |Bomb   |Glue   |Super  |ILiekFishes|DZPECVW|N
|Dart   |Boomer |Bomb   |Sub    |Gavo38322|MZPECAR|N
|Ben    |Glue   |Super  |Ninja  |coolio1223|EZPECEK|N
|Striker|Glue   |Super  |Ninja  |coolio1223|EZPECEK|N
|Glue   |Super  |Ninja  |Engi   |coolio1223|EZPECEK|N
|Glue   |Super  |Ninja  |Druid  |coolio1223|EZPECEK|N
|Glue   |Sniper |Super  |Ninja  |coolio1223|EZPECEK|N
|Ice    |Glue   |Super  |Ninja  |coolio1223|EZPECEK|N
|Ezili  |Dart   |Boomer |Mortar |Topaz|TZPESGR|N
|Ben    |Dart   |Boomer |Mortar |Topaz|TZPESGR|N
|Pat    |Dart   |Boomer |Mortar |Topaz|TZPESGR|N
|Obyn   |Dart   |Boomer |Mortar |Topaz|TZPESGR|N
|Striker|Dart   |Boomer |Mortar |Topaz|TZPESGR|N
|Gwen   |Dart   |Boomer |Mortar |Topaz|TZPESGR|N
|Quincy |Dart   |Boomer |Mortar |Topaz|TZPESGR|N
|Dart   |Boomer |Mortar |Engi   |Topaz|TZPESGR|N
|Dart   |Boomer |Mortar |Druid  |Topaz|TZPESGR|N
|Dart   |Boomer |Mortar |Ninja  |Topaz|TZPESGR|N
|Dart   |Boomer |Sub    |Mortar |Topaz|TZPESGR|N
|Dart   |Boomer |Sniper |Mortar |Topaz|TZPESGR|N
|Dart   |Boomer |Glue   |Mortar |Topaz|TZPESGR|N
|Dart   |Boomer |Ice    |Mortar |Topaz|TZPESGR|N
|Dart   |Boomer |Tack   |Mortar |Topaz|TZPESGR|N
|Dart   |Boomer |Bomb   |Mortar |Topaz|TZPESGR|N
|Ezili  |Dart   |Boomer |Ace    |Topaz|UZPESEV|N
|Ben    |Dart   |Boomer |Ace    |Topaz|UZPESEV|N
|Church |Dart   |Boomer |Ace    |Topaz|UZPESEV|N
|Obyn   |Dart   |Boomer |Ace    |Topaz|UZPESEV|N
|Striker|Dart   |Boomer |Ace    |Topaz|UZPESEV|N
|Quincy |Dart   |Boomer |Ace    |Topaz|UZPESEV|N
|Dart   |Boomer |Ace    |Engi   |Topaz|UZPESEV|N
|Dart   |Boomer |Ace    |Druid  |Topaz|UZPESEV|N
|Dart   |Boomer |Sniper |Ace    |Topaz|UZPESEV|N
|Dart   |Boomer |Glue   |Ace    |Topaz|UZPESEV|N
|Dart   |Boomer |Ice    |Ace    |Topaz|UZPESEV|N
|Dart   |Boomer |Tack   |Ace    |Topaz|UZPESEV|N
|Dart   |Boomer |Bomb   |Ace    |Topaz|UZPESEV|N
|Ben    |Boomer |Alch   |Village|Gavo38322|CZPPMHR|N
|Church |Boomer |Alch   |Village|Gavo38322|CZPPMHR|N
|Pat    |Boomer |Alch   |Village|Gavo38322|CZPPMHR|N
|Obyn   |Boomer |Alch   |Village|Gavo38322|CZPPMHR|N
|Striker|Boomer |Alch   |Village|Gavo38322|CZPPMHR|N
|Boomer |Alch   |Village|Engi   |Gavo38322|CZPPMHR|N
|Boomer |Alch   |Druid  |Village|Gavo38322|CZPPMHR|N
|Boomer |Mortar |Alch   |Village|Gavo38322|CZPPMHR|N
|Boomer |Sniper |Alch   |Village|Gavo38322|CZPPMHR|N
|Boomer |Glue   |Alch   |Village|Gavo38322|CZPPMHR|N
|Boomer |Ice    |Alch   |Village|Gavo38322|CZPPMHR|N
|Boomer |Bomb   |Alch   |Village|Gavo38322|CZPPMHR|N
|Striker|Dart   |Super  |Engi   |coolio1223|OZPPOBM|N
|Striker|Dart   |Super  |Druid  |coolio1223|OZPPOBM|N
|Striker|Dart   |Bucc   |Super  |coolio1223|OZPPOBM|N
|Striker|Dart   |Tack   |Super  |coolio1223|OZPPOBM|N
|Striker|Dart   |Bomb   |Super  |coolio1223|OZPPOBM|N
|Ezili  |Tack   |Wizard |Alch   |coolio1223|EZPYPTB|N
|Ben    |Tack   |Wizard |Alch   |coolio1223|EZPYPTB|N
|Pat    |Tack   |Wizard |Alch   |coolio1223|EZPYPTB|N
|Obyn   |Tack   |Wizard |Alch   |coolio1223|EZPYPTB|N
|Striker|Tack   |Wizard |Alch   |coolio1223|EZPYPTB|N
|Gwen   |Tack   |Wizard |Alch   |coolio1223|EZPYPTB|N
|Tack   |Wizard |Alch   |Engi   |coolio1223|EZPYPTB|N
|Tack   |Wizard |Alch   |Druid  |coolio1223|EZPYPTB|N
|Tack   |Sniper |Wizard |Alch   |coolio1223|EZPYPTB|N
|Tack   |Glue   |Wizard |Alch   |coolio1223|EZPYPTB|N
|Bomb   |Tack   |Wizard |Alch   |coolio1223|EZPYPTB|N
|Boomer |Tack   |Wizard |Alch   |coolio1223|EZPYPTB|N
|Quincy |Bomb   |Village|Engi   |Emtee|EZPLSXG|N
|Quincy |Bomb   |Druid  |Village|Emtee|EZPLSXG|N
|Quincy |Bomb   |Alch   |Village|Emtee|EZPLSXG|N
|Quincy |Bomb   |Wizard |Village|Emtee|EZPLSXG|N
|Quincy |Bomb   |Mortar |Village|Emtee|EZPLSXG|N
|Quincy |Bomb   |Sniper |Village|Emtee|EZPLSXG|N
|Quincy |Bomb   |Ice    |Village|Emtee|EZPLSXG|N
|Ezili  |Boomer |Bomb   |Village|Emtee|XZPLPME|N
|Ben    |Boomer |Bomb   |Village|Emtee|XZPLPME|N
|Church |Boomer |Bomb   |Village|Emtee|XZPLPME|N
|Pat    |Boomer |Bomb   |Village|Emtee|XZPLPME|N
|Obyn   |Boomer |Bomb   |Village|Emtee|XZPLPME|N
|Striker|Boomer |Bomb   |Village|Emtee|XZPLPME|N
|Gwen   |Boomer |Bomb   |Village|Emtee|XZPLPME|N
|Boomer |Bomb   |Village|Engi   |Emtee|XZPLPME|N
|Boomer |Bomb   |Druid  |Village|Emtee|XZPLPME|N
|Boomer |Bomb   |Super  |Village|Emtee|XZPLPME|N
|Boomer |Bomb   |Mortar |Village|Emtee|XZPLPME|N
|Boomer |Bomb   |Glue   |Village|Emtee|XZPLPME|N
|Boomer |Bomb   |Ice    |Village|Emtee|XZPLPME|N
|Dart   |Ice    |Alch   |Spac   |Gavo38322|YZRGSKA|N
|Ben    |Bucc   |Village|Engi   |Shwax|EZPCGKT |N
|Ben    |Bucc   |Druid  |Village|Shwax|EZPCGKT |N
|Ben    |Bucc   |Ninja  |Village|Shwax|EZPCGKT |N
|Ben    |Sub    |Bucc   |Village|Shwax|EZPCGKT |N
|Ben    |Sniper |Bucc   |Village|Shwax|EZPCGKT |N
|Ben    |Boomer |Bucc   |Village|Shwax|EZPCGKT |N
|Ben    |Dart   |Bucc   |Village|Shwax|EZPCGKT |N
|Church |Bucc   |Village|Engi   |Shwax|EZPCGKT |N
|Church |Bucc   |Druid  |Village|Shwax|EZPCGKT |N
|Church |Sniper |Bucc   |Village|Shwax|EZPCGKT |N
|Church |Boomer |Bucc   |Village|Shwax|EZPCGKT |N
|Church |Dart   |Bucc   |Village|Shwax|EZPCGKT |N
|Obyn   |Bucc   |Village|Engi   |Shwax|EZPCGKT |N
|Obyn   |Sub    |Bucc   |Village|Shwax|EZPCGKT |N
|Obyn   |Sniper |Bucc   |Village|Shwax|EZPCGKT |N
|Obyn   |Boomer |Bucc   |Village|Shwax|EZPCGKT |N
|Obyn   |Dart   |Bucc   |Village|Shwax|EZPCGKT |N
|Striker|Bucc   |Village|Engi   |Shwax|EZPCGKT |N
|Striker|Bucc   |Druid  |Village|Shwax|EZPCGKT |N
|Striker|Bucc   |Ninja  |Village|Shwax|EZPCGKT |N
|Striker|Sniper |Bucc   |Village|Shwax|EZPCGKT |N
|Striker|Boomer |Bucc   |Village|Shwax|EZPCGKT |N
|Striker|Dart   |Bucc   |Village|Shwax|EZPCGKT |N
|Gwen   |Bucc   |Village|Engi   |Shwax|EZPCGKT |N
|Gwen   |Sub    |Bucc   |Village|Shwax|EZPCGKT |N
|Gwen   |Sniper |Bucc   |Village|Shwax|EZPCGKT |N
|Gwen   |Dart   |Bucc   |Village|Shwax|EZPCGKT |N
|Quincy |Bucc   |Village|Engi   |Shwax|EZPCGKT |N
|Quincy |Bucc   |Druid  |Village|Shwax|EZPCGKT |N
|Quincy |Bucc   |Ninja  |Village|Shwax|EZPCGKT |N
|Quincy |Sub    |Bucc   |Village|Shwax|EZPCGKT |N
|Quincy |Sniper |Bucc   |Village|Shwax|EZPCGKT |N
|Quincy |Boomer |Bucc   |Village|Shwax|EZPCGKT |N
|Quincy |Dart   |Bucc   |Village|Shwax|EZPCGKT |N
|Bucc   |Druid  |Village|Engi   |Shwax|EZPCGKT |N
|Bucc   |Ninja  |Village|Engi   |Shwax|EZPCGKT |N
|Bucc   |Ninja  |Druid  |Village|Shwax|EZPCGKT |N
|Sub    |Bucc   |Village|Engi   |Shwax|EZPCGKT |N
|Sub    |Bucc   |Druid  |Village|Shwax|EZPCGKT |N
|Sub    |Bucc   |Ninja  |Village|Shwax|EZPCGKT |N
|Sniper |Bucc   |Village|Engi   |Shwax|EZPCGKT |N
|Sniper |Bucc   |Druid  |Village|Shwax|EZPCGKT |N
|Sniper |Bucc   |Ninja  |Village|Shwax|EZPCGKT |N
|Sniper |Sub    |Bucc   |Village|Shwax|EZPCGKT |N
|Boomer |Bucc   |Village|Engi   |Shwax|EZPCGKT |N
|Boomer |Bucc   |Druid  |Village|Shwax|EZPCGKT |N
|Boomer |Bucc   |Ninja  |Village|Shwax|EZPCGKT |N
|Boomer |Sub    |Bucc   |Village|Shwax|EZPCGKT |N
|Boomer |Sniper |Bucc   |Village|Shwax|EZPCGKT |N
|Dart   |Bucc   |Village|Engi   |Shwax|EZPCGKT |N
|Dart   |Bucc   |Druid  |Village|Shwax|EZPCGKT |N
|Dart   |Bucc   |Ninja  |Village|Shwax|EZPCGKT |N
|Dart   |Sub    |Bucc   |Village|Shwax|EZPCGKT |N
|Dart   |Sniper |Bucc   |Village|Shwax|EZPCGKT |N
|Dart   |Glue   |Heli   |Engi   |Gavo38322|XZRHKRX|N
|Boomer |Glue   |Heli   |Engi   |Gavo38322|XZRHKRX|N
|Bomb   |Glue   |Heli   |Engi   |Gavo38322|XZRHKRX|N
|Tack   |Glue   |Heli   |Engi   |Gavo38322|XZRHKRX|N
|Ice    |Glue   |Heli   |Engi   |Gavo38322|XZRHKRX|N
|Glue   |Sniper |Heli   |Engi   |Gavo38322|XZRHKRX|N
|Glue   |Bucc   |Heli   |Engi   |Gavo38322|XZRHKRX|N
|Glue   |Ace    |Heli   |Engi   |Gavo38322|XZRHKRX|N
|Glue   |Heli   |Mortar |Engi   |Gavo38322|XZRHKRX|N
|Glue   |Heli   |Super  |Engi   |Gavo38322|XZRHKRX|N
|Glue   |Heli   |Druid  |Engi   |Gavo38322|XZRHKRX|N
|Glue   |Heli   |Spac   |Engi   |Gavo38322|XZRHKRX|N
|Glue   |Heli   |Village|Engi   |Gavo38322|XZRHKRX|N
|Quincy |Glue   |Heli   |Engi   |Gavo38322|XZRHKRX|N
|Gwen   |Glue   |Heli   |Engi   |Gavo38322|XZRHKRX|N
|Striker|Glue   |Heli   |Engi   |Gavo38322|XZRHKRX|N
|Pat    |Glue   |Heli   |Engi   |Gavo38322|XZRHKRX|N
|Church |Glue   |Heli   |Engi   |Gavo38322|XZRHKRX|N
|Ben    |Glue   |Heli   |Engi   |Gavo38322|XZRHKRX|N
|Ezili  |Glue   |Heli   |Engi   |Gavo38322|XZRHKRX|N
|Pat    |Boomer |Super  |Engi   |Gavo38322|YZRHUUU|N
|Pat    |Bomb   |Super  |Engi   |Gavo38322|YZRHUUU|N
|Pat    |Tack   |Super  |Engi   |Gavo38322|YZRHUUU|N
|Pat    |Ice    |Super  |Engi   |Gavo38322|YZRHUUU|N
|Pat    |Glue   |Super  |Engi   |Gavo38322|YZRHUUU|N
|Pat    |Sniper |Super  |Engi   |Gavo38322|YZRHUUU|N
|Pat    |Ace    |Super  |Engi   |Gavo38322|YZRHUUU|N
|Pat    |Heli   |Super  |Engi   |Gavo38322|YZRHUUU|N
|Pat    |Mortar |Super  |Engi   |Gavo38322|YZRHUUU|N
|Pat    |Super  |Alch   |Engi   |Gavo38322|YZRHUUU|N
|Pat    |Super  |Druid  |Engi   |Gavo38322|YZRHUUU|N
|Pat    |Super  |Spac   |Engi   |Gavo38322|YZRHUUU|N
|Pat    |Super  |Village|Engi   |Gavo38322|YZRHUUU|N
|Sniper |Heli   |Mortar |Ninja  |killerkama|HZRHCDE|N
|Sniper |Heli   |Ninja  |Spac   |killerkama|HZRHCDE|N
|Sniper |Heli   |Ninja  |Engi   |killerkama|HZRHCDE|N
|Quincy |Sniper |Heli   |Ninja  |killerkama|HZRHCDE|N
|Ben    |Sniper |Heli   |Ninja  |killerkama|HZRHCDE|N
|Boomer |Sniper |Wizard |Engi   |Gavo38322|SZRHSVD|N
|Tack   |Sniper |Wizard |Engi   |Gavo38322|SZRHSVD|N
|Ice    |Sniper |Wizard |Engi   |Gavo38322|SZRHSVD|N
|Sniper |Sub    |Wizard |Engi   |Gavo38322|SZRHSVD|N
|Sniper |Wizard |Alch   |Engi   |Gavo38322|SZRHSVD|N
|Sniper |Wizard |Druid  |Engi   |Gavo38322|SZRHSVD|N
|Quincy |Sniper |Wizard |Engi   |Gavo38322|SZRHSVD|N
|Gwen   |Sniper |Wizard |Engi   |Gavo38322|SZRHSVD|N
|Striker|Sniper |Wizard |Engi   |Gavo38322|SZRHSVD|N
|Obyn   |Sniper |Wizard |Engi   |Gavo38322|SZRHSVD|N
|Pat    |Sniper |Wizard |Engi   |Gavo38322|SZRHSVD|N
|Ben    |Sniper |Wizard |Engi   |Gavo38322|SZRHSVD|N
|Ezili  |Sniper |Wizard |Engi   |Gavo38322|SZRHSVD|N
|Dart   |Bomb   |Super  |Engi   |Emtee|OZPSBDO|N
|Dart   |Tack   |Super  |Engi   |Emtee|OZPSBDO|N
|Dart   |Bucc   |Super  |Engi   |Emtee|OZPSBDO|N
|Dart   |Super  |Druid  |Engi   |Emtee|OZPSBDO|N
|Dart   |Super  |Village|Engi   |Emtee|OZPSBDO|N
|Ben    |Dart   |Super  |Engi   |Emtee|OZPSBDO|N
|Boomer |Bomb   |Super  |Engi   |Emtee|XZPSDSB|N
|Boomer |Tack   |Super  |Engi   |Emtee|XZPSDSB|N
|Boomer |Ice    |Super  |Engi   |Emtee|XZPSDSB|N
|Boomer |Glue   |Super  |Engi   |Emtee|XZPSDSB|N
|Boomer |Super  |Alch   |Engi   |Emtee|XZPSDSB|N
|Boomer |Super  |Druid  |Engi   |Emtee|XZPSDSB|N
|Boomer |Super  |Village|Engi   |Emtee|XZPSDSB|N
|Striker|Boomer |Super  |Engi   |Emtee|XZPSDSB|N
|Church |Boomer |Super  |Engi   |Emtee|XZPSDSB|N
|Ben    |Boomer |Super  |Engi   |Emtee|XZPSDSB|N
|Bomb   |Tack   |Super  |Engi   |Emtee|DZPSPRF|N
|Bomb   |Ice    |Super  |Engi   |Emtee|DZPSPRF|N
|Bomb   |Glue   |Super  |Engi   |Emtee|DZPSPRF|N
|Bomb   |Sniper |Super  |Engi   |Emtee|DZPSPRF|N
|Bomb   |Bucc   |Super  |Engi   |Emtee|DZPSPRF|N
|Bomb   |Ace    |Super  |Engi   |Emtee|DZPSPRF|N
|Bomb   |Heli   |Super  |Engi   |Emtee|DZPSPRF|N
|Bomb   |Mortar |Super  |Engi   |Emtee|DZPSPRF|N
|Bomb   |Super  |Alch   |Engi   |Emtee|DZPSPRF|N
|Bomb   |Super  |Druid  |Engi   |Emtee|DZPSPRF|N
|Bomb   |Super  |Spac   |Engi   |Emtee|DZPSPRF|N
|Bomb   |Super  |Village|Engi   |Emtee|DZPSPRF|N
|Gwen   |Bomb   |Super  |Engi   |Emtee|DZPSPRF|N
|Striker|Bomb   |Super  |Engi   |Emtee|DZPSPRF|N
|Church |Bomb   |Super  |Engi   |Emtee|DZPSPRF|N
|Ben    |Bomb   |Super  |Engi   |Emtee|DZPSPRF|N
|Ezili  |Bomb   |Super  |Engi   |Emtee|DZPSPRF|N
|Tack   |Ice    |Super  |Engi   |Emtee|BZPSLGY|N
|Tack   |Glue   |Super  |Engi   |Emtee|BZPSLGY|N
|Tack   |Sniper |Super  |Engi   |Emtee|BZPSLGY|N
|Tack   |Bucc   |Super  |Engi   |Emtee|BZPSLGY|N
|Tack   |Mortar |Super  |Engi   |Emtee|BZPSLGY|N
|Tack   |Super  |Alch   |Engi   |Emtee|BZPSLGY|N
|Tack   |Super  |Druid  |Engi   |Emtee|BZPSLGY|N
|Tack   |Super  |Village|Engi   |Emtee|BZPSLGY|N
|Striker|Tack   |Super  |Engi   |Emtee|BZPSLGY|N
|Church |Tack   |Super  |Engi   |Emtee|BZPSLGY|N
|Ben    |Tack   |Super  |Engi   |Emtee|BZPSLGY|N
|Ice    |Glue   |Super  |Engi   |Emtee|LZPDHLG|N
|Glue   |Sniper |Super  |Engi   |Emtee|LZPDHLG|N
|Glue   |Ace    |Super  |Engi   |Emtee|LZPDHLG|N
|Glue   |Mortar |Super  |Engi   |Emtee|LZPDHLG|N
|Glue   |Super  |Alch   |Engi   |Emtee|LZPDHLG|N
|Glue   |Super  |Druid  |Engi   |Emtee|LZPDHLG|N
|Glue   |Super  |Spac   |Engi   |Emtee|LZPDHLG|N
|Glue   |Super  |Village|Engi   |Emtee|LZPDHLG|N
|Gwen   |Glue   |Super  |Engi   |Emtee|LZPDHLG|N
|Striker|Glue   |Super  |Engi   |Emtee|LZPDHLG|N
|Church |Glue   |Super  |Engi   |Emtee|LZPDHLG|N
|Ben    |Glue   |Super  |Engi   |Emtee|LZPDHLG|N
|Ice    |Super  |Ninja  |Engi   |Emtee|FZRHSFV|N
|Sniper |Super  |Ninja  |Engi   |Emtee|FZRHSFV|N
|Bucc   |Super  |Ninja  |Engi   |Emtee|FZRHSFV|N
|Super  |Ninja  |Druid  |Engi   |Emtee|FZRHSFV|N
|Striker|Super  |Ninja  |Engi   |Emtee|FZRHSFV|N
|Ben    |Super  |Ninja  |Engi   |Emtee|FZRHSFV|N
|Ice    |Ace    |Super  |Engi   |Emtee|HZRHRHP|N
|Sniper |Ace    |Super  |Engi   |Emtee|HZRHRHP|N
|Ace    |Heli   |Super  |Engi   |Emtee|HZRHRHP|N
|Ace    |Mortar |Super  |Engi   |Emtee|HZRHRHP|N
|Ace    |Super  |Druid  |Engi   |Emtee|HZRHRHP|N
|Ace    |Super  |Spac   |Engi   |Emtee|HZRHRHP|N
|Ace    |Super  |Village|Engi   |Emtee|HZRHRHP|N
|Gwen   |Ace    |Super  |Engi   |Emtee|HZRHRHP|N
|Striker|Ace    |Super  |Engi   |Emtee|HZRHRHP|N
|Church |Ace    |Super  |Engi   |Emtee|HZRHRHP|N
|Ben    |Ace    |Super  |Engi   |Emtee|HZRHRHP|N
|Ezili  |Ace    |Super  |Engi   |Emtee|HZRHRHP|N
|Ice    |Heli   |Super  |Engi   |Emtee|AZRHRXO|N
|Sniper |Heli   |Super  |Engi   |Emtee|AZRHRXO|N
|Heli   |Mortar |Super  |Engi   |Emtee|AZRHRXO|N
|Heli   |Super  |Spac   |Engi   |Emtee|AZRHRXO|N
|Heli   |Super  |Village|Engi   |Emtee|AZRHRXO|N
|Gwen   |Heli   |Super  |Engi   |Emtee|AZRHRXO|N
|Striker|Heli   |Super  |Engi   |Emtee|AZRHRXO|N
|Church |Heli   |Super  |Engi   |Emtee|AZRHRXO|N
|Ben    |Heli   |Super  |Engi   |Emtee|AZRHRXO|N
|Ice    |Super  |Spac   |Engi   |Emtee|MZRUKPK|N
|Sniper |Super  |Spac   |Engi   |Emtee|MZRUKPK|N
|Mortar |Super  |Spac   |Engi   |Emtee|MZRUKPK|N
|Super  |Spac   |Village|Engi   |Emtee|MZRUKPK|N
|Gwen   |Super  |Spac   |Engi   |Emtee|MZRUKPK|N
|Striker|Super  |Spac   |Engi   |Emtee|MZRUKPK|N
|Church |Super  |Spac   |Engi   |Emtee|MZRUKPK|N
|Ben    |Super  |Spac   |Engi   |Emtee|MZRUKPK|N
|Ezili  |Super  |Spac   |Engi   |Emtee|MZRUKPK|N
|Ice    |Mortar |Super  |Engi   |Emtee|YZRUFCS|N
|Sniper |Mortar |Super  |Engi   |Emtee|YZRUFCS|N
|Mortar |Super  |Alch   |Engi   |Emtee|YZRUFCS|N
|Mortar |Super  |Druid  |Engi   |Emtee|YZRUFCS|N
|Mortar |Super  |Village|Engi   |Emtee|YZRUFCS|N
|Gwen   |Mortar |Super  |Engi   |Emtee|YZRUFCS|N
|Striker|Mortar |Super  |Engi   |Emtee|YZRUFCS|N
|Church |Mortar |Super  |Engi   |Emtee|YZRUFCS|N
|Ben    |Mortar |Super  |Engi   |Emtee|YZRUFCS|N
|Ice    |Sniper |Super  |Engi   |Emtee|DZRUGYX|N
|Ice    |Super  |Alch   |Engi   |Emtee|DZRUGYX|N
|Ice    |Super  |Druid  |Engi   |Emtee|DZRUGYX|N
|Ice    |Super  |Village|Engi   |Emtee|DZRUGYX|N
|Gwen   |Ice    |Super  |Engi   |Emtee|DZRUGYX|N
|Striker|Ice    |Super  |Engi   |Emtee|DZRUGYX|N
|Church |Ice    |Super  |Engi   |Emtee|DZRUGYX|N
|Ben    |Ice    |Super  |Engi   |Emtee|DZRUGYX|N
|Ezili  |Ice    |Super  |Engi   |Emtee|DZRUGYX|N
|Sniper |Super  |Village|Engi   |Emtee|DZRUHHS|N
|Wizard |Super  |Village|Engi   |Emtee|DZRUHHS|N
|Super  |Alch   |Village|Engi   |Emtee|DZRUHHS|N
|Super  |Druid  |Village|Engi   |Emtee|DZRUHHS|N
|Gwen   |Super  |Village|Engi   |Emtee|DZRUHHS|N
|Striker|Super  |Village|Engi   |Emtee|DZRUHHS|N
|Church |Super  |Village|Engi   |Emtee|DZRUHHS|N
|Ben    |Super  |Village|Engi   |Emtee|DZRUHHS|N
|Ezili  |Super  |Village|Engi   |Emtee|DZRUHHS|N
|Gwen   |Sniper |Super  |Engi   |coolio1223|FZRUHYG|N
|Dart   |Ice    |Heli   |Engi   |Chocbox|DZRUWGU|N
|Boomer |Ice    |Heli   |Engi   |Chocbox|DZRUWGU|N
|Bomb   |Ice    |Heli   |Engi   |Chocbox|DZRUWGU|N
|Tack   |Ice    |Heli   |Engi   |Chocbox|DZRUWGU|N
|Ice    |Bucc   |Heli   |Engi   |Chocbox|DZRUWGU|N
|Ice    |Heli   |Mortar |Engi   |Chocbox|DZRUWGU|N
|Ice    |Heli   |Druid  |Engi   |Chocbox|DZRUWGU|N
|Ice    |Heli   |Spac   |Engi   |Chocbox|DZRUWGU|N
|Ice    |Heli   |Village|Engi   |Chocbox|DZRUWGU|N
|Quincy |Ice    |Heli   |Engi   |Chocbox|DZRUWGU|N
|Gwen   |Ice    |Heli   |Engi   |Chocbox|DZRUWGU|N
|Striker|Ice    |Heli   |Engi   |Chocbox|DZRUWGU|N
|Pat    |Ice    |Heli   |Engi   |Chocbox|DZRUWGU|N
|Church |Ice    |Heli   |Engi   |Chocbox|DZRUWGU|N
|Ben    |Ice    |Heli   |Engi   |Chocbox|DZRUWGU|N
